,사용일자,폭염여부,황사관측,미세먼지,초미세먼지,한파특보,평균이용승객수,강수량,적설,행정구역_경기남부,행정구역_경기동부,행정구역_경기북서부,행정구역_경기중부,행정구역_서울,행정구역_인천,요일,평일,주말
865,2023-08-23,0.0,0.0,0.0,0.0,0.0,-0.0914112731730443,0.7938140726082081,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0
866,2023-08-23,0.0,0.0,0.0,0.0,0.0,-1.3278681067707103,0.8150369021581423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0
867,2023-08-23,0.0,0.0,0.0,0.0,0.0,0.6098089876764458,0.4596032571719364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
869,2023-08-23,0.0,0.0,0.0,0.0,0.0,-0.0647193391610471,0.5814653291348486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0
870,2023-08-24,0.0,0.0,0.0,0.0,0.0,1.0656663940331266,0.020776319533114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0
871,2023-08-24,0.0,0.0,0.0,0.0,0.0,-1.2508319404871109,0.4416779013904198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0
872,2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0095982852156656,0.1953753956065558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,0
873,2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0369253295796938,0.0700948252094189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0
874,2023-08-24,0.0,0.0,0.0,0.0,0.0,0.6928074870639797,0.0119640617855746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0
880,2023-08-25,0.0,0.0,0.0,0.0,0.0,-1.109133989548844,0.0015092103145817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1,0
881,2023-08-25,0.0,0.0,0.0,0.0,0.0,0.1604332599332402,0.0030144646342876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1,0
890,2023-08-27,0.0,0.0,0.0,0.0,0.0,-1.8489273893495013,0.0015092103145817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,1
892,2023-08-27,0.0,0.0,0.0,0.0,0.0,-0.4935489235414674,0.0040157799606411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,1
894,2023-08-28,0.0,0.0,0.0,0.0,0.0,1.0084991983584106,0.2388532267862235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0
895,2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0138693324918768,0.3458737075954392,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0
896,2023-08-28,0.0,0.0,0.0,0.0,0.0,-1.2624298015358506,0.0464296555963676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
897,2023-08-28,0.0,0.0,0.0,0.0,0.0,0.6617424522880815,0.4900081636196848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0
899,2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0338140473687096,0.6231064129128652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
900,2023-08-29,0.0,0.0,0.0,0.0,0.0,-0.0171959963209553,0.6248058938637214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0
901,2023-08-29,0.0,0.0,0.0,0.0,0.0,0.6821866228934039,0.4055493732773766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0
903,2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0042501349257282,0.382210743573139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0
904,2023-08-29,0.0,0.0,0.0,0.0,0.0,1.0173531227324264,0.7690111159693185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0
905,2023-08-29,0.0,0.0,0.0,0.0,0.0,-1.290599927545696,0.4367546876973696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0
906,2023-08-30,0.0,0.0,0.0,0.0,0.0,1.091385896509096,0.0970927916619138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0
907,2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0936711293290189,0.0119640617855746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0
908,2023-08-30,0.0,0.0,0.0,0.0,0.0,0.7450585632412949,0.126930889670642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
909,2023-08-30,0.0,0.0,0.0,0.0,0.0,0.1303846155443246,0.0040157799606411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0
911,2023-08-30,0.0,0.0,0.0,0.0,0.0,-1.1905678268737054,0.2428273201152056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0
931,2023-09-03,0.0,0.0,0.0,0.0,0.0,0.118991008363012,0.0030144646342876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0,1
932,2023-09-03,0.0,0.0,0.0,0.0,0.0,-1.9180983882159977,0.0149165320125727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,1
933,2023-09-03,0.0,0.0,0.0,0.0,0.0,-0.1121195098756772,0.03231950606593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,0,1
936,2023-09-04,0.0,0.0,0.0,0.0,0.0,0.117130404345973,0.0408271312149753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
937,2023-09-04,0.0,0.0,0.0,0.0,0.0,0.1267090124931009,0.3516368804963613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0
938,2023-09-04,0.0,0.0,0.0,0.0,0.0,1.090898248920911,0.0030144646342876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0
941,2023-09-04,0.0,0.0,0.0,0.0,0.0,-1.1566516723667155,0.010482114655602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
990,2023-09-13,0.0,0.0,0.0,0.0,0.0,1.13479555086264,0.3491740281401674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0
991,2023-09-13,0.0,0.0,0.0,0.0,0.0,0.129633864144035,0.2070844131878896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0
992,2023-09-13,0.0,0.0,0.0,0.0,0.0,-1.1910504568231273,0.5880158282329111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0
993,2023-09-13,0.0,0.0,0.0,0.0,0.0,0.7984794570300304,0.5977035701673048,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
995,2023-09-13,0.0,0.0,0.0,0.0,0.0,0.099272847193267,0.2667445699884149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0
998,2023-09-14,0.0,0.0,0.0,0.0,0.0,-1.132135987075764,0.0089963332467646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0
999,2023-09-14,0.0,0.0,0.0,0.0,0.0,0.854255141192871,0.0030144646342876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0
1002,2023-09-15,0.0,0.0,0.0,0.0,0.0,0.1096991153232432,0.0134421943756025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1,0
1003,2023-09-15,0.0,0.0,0.0,0.0,0.0,-1.1708671429894797,0.2185594473858378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1,0
1004,2023-09-15,0.0,0.0,0.0,0.0,0.0,1.1746097490680327,0.0574733458429802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1,0
1005,2023-09-15,0.0,0.0,0.0,0.0,0.0,0.7889188320135184,0.1341543081104313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0
1006,2023-09-15,0.0,0.0,0.0,0.0,0.0,0.1599661023252312,0.055647416819183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1,0
1008,2023-09-16,0.0,0.0,0.0,0.0,0.0,0.6696542859707033,0.5393306679325581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,1
1009,2023-09-16,0.0,0.0,0.0,0.0,0.0,-0.3338829407058054,0.0696488025119162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,1
1010,2023-09-16,0.0,0.0,0.0,0.0,0.0,-1.5502132337284589,0.2438165610043975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0,1
1011,2023-09-16,0.0,0.0,0.0,0.0,0.0,0.2548382451551637,0.102174720351476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0,1
1013,2023-09-16,0.0,0.0,0.0,0.0,0.0,-0.1366761272584635,0.2993569448022165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
1014,2023-09-17,0.0,0.0,0.0,0.0,0.0,0.1835876498385227,0.2185594473858378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0,1
1015,2023-09-17,0.0,0.0,0.0,0.0,0.0,-0.7671905695368633,0.0574733458429802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0,1
1016,2023-09-17,0.0,0.0,0.0,0.0,0.0,-1.9467477731209315,0.0736505900944383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,1
1019,2023-09-17,0.0,0.0,0.0,0.0,0.0,-0.476179748814607,0.0611078781918315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,1
1020,2023-09-18,0.0,0.0,0.0,0.0,0.0,0.1234506844158987,0.0222319709948498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0
1022,2023-09-18,0.0,0.0,0.0,0.0,0.0,-1.176297131358461,0.0015092103145817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
1025,2023-09-18,0.0,0.0,0.0,0.0,0.0,0.1197066403031602,0.0256142099343179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
1032,2023-09-20,0.0,0.0,0.0,0.0,0.0,1.112464379654859,0.603015857765684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0
1033,2023-09-20,0.0,0.0,0.0,0.0,0.0,-1.2106440769554323,0.6879001221241099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0
1034,2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0752093276191463,0.081571463180414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0
1035,2023-09-20,0.0,0.0,0.0,0.0,0.0,0.7588799589721383,0.6155683617919203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
1036,2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0511111083729143,0.322799146369692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0
1038,2023-09-21,0.0,0.0,0.0,0.0,0.0,0.1676126956921314,0.0010065807908815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0
1062,2023-09-25,0.0,0.0,0.0,0.0,0.0,-1.1065023416028066,0.0365890736459208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
1063,2023-09-25,0.0,0.0,0.0,0.0,0.0,1.1290279862063364,0.0294553894346391,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0
1064,2023-09-25,0.0,0.0,0.0,0.0,0.0,0.166204249096847,0.0149165320125727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0
1067,2023-09-25,0.0,0.0,0.0,0.0,0.0,0.1423474433385084,0.020776319533114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
1068,2023-09-26,0.0,0.0,0.0,0.0,0.0,1.1561711519987814,0.3540892153015599,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0
1069,2023-09-26,0.0,0.0,0.0,0.0,0.0,-1.1976724218939208,0.321361713343394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0
1070,2023-09-26,0.0,0.0,0.0,0.0,0.0,0.1171557936070186,0.0854913022513214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0
1071,2023-09-26,0.0,0.0,0.0,0.0,0.0,0.8036327774977428,0.3796158263959299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0
1072,2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0704194431462457,0.1522116351776503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0
1074,2023-09-27,0.0,0.0,0.0,0.0,0.0,1.114629555701362,0.0408271312149752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0
1075,2023-09-27,0.0,0.0,0.0,0.0,0.0,-1.0590019310014231,0.1598889446351384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0
1076,2023-09-27,0.0,0.0,0.0,0.0,0.0,0.1905391787571689,0.010482114655602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0
1077,2023-09-27,0.0,0.0,0.0,0.0,0.0,0.8363581164347412,0.1483341444553669,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
1079,2023-09-27,0.0,0.0,0.0,0.0,0.0,0.1917887226651292,0.019803831249614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0
1092,2023-09-30,0.0,0.0,0.0,0.0,0.0,-0.1932932760393872,0.1146861998719379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,1
1093,2023-09-30,0.0,0.0,0.0,0.0,0.0,-1.9390636655557043,0.0089963332467646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0,1
1094,2023-09-30,0.0,0.0,0.0,0.0,0.0,-0.4881926977961051,0.0178539000240466,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0,1
1095,2023-09-30,0.0,0.0,0.0,0.0,0.0,-0.863423202844102,0.0075066976665316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,1
1097,2023-09-30,0.0,0.0,0.0,0.0,0.0,-0.5851190659187808,0.2219919393399259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
1116,2023-10-04,0.0,0.0,0.0,0.0,0.0,0.1197183905111516,0.2755407580739056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0
1117,2023-10-04,0.0,0.0,0.0,0.0,0.0,1.0811434844864218,0.3290814528206294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0
1118,2023-10-04,0.0,0.0,0.0,0.0,0.0,0.1245816432845701,0.1830565367158318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0
1119,2023-10-04,0.0,0.0,0.0,0.0,0.0,-1.1487214083041362,0.3499961531111741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0
1120,2023-10-04,0.0,0.0,0.0,0.0,0.0,0.8069401231871398,0.0629165543143021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
1145,2023-10-08,0.0,0.0,0.0,0.0,0.0,-0.3827543884358882,0.0020114002846415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,1
1147,2023-10-09,0.0,0.0,0.0,0.0,0.0,0.2341362064920351,0.0351694086604097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0
1148,2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0090255567348224,0.0436352257795747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0
1150,2023-10-09,0.0,0.0,0.0,0.0,0.0,-1.7669868184913615,0.0030144646342876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
1151,2023-10-09,0.0,0.0,0.0,0.0,0.0,-0.4549269377769384,0.1253132711526454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
1176,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.6483727159978642,0.1529840013924919,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,1
1177,2023-10-14,0.0,0.0,0.0,0.0,0.0,-0.2770662711814583,0.0776246834234204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,1
1178,2023-10-14,0.0,0.0,0.0,0.0,0.0,-1.4859369984087116,0.070985832671595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0,1
1179,2023-10-14,0.0,0.0,0.0,0.0,0.0,-0.1136931270829138,0.1659577376476138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
1181,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.348395152350536,0.1483341444553668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0,1
1195,2023-10-17,0.0,0.0,0.0,0.0,0.0,0.1947059471102163,0.0,0.0031155318736223,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0
1205,2023-10-18,0.0,0.0,0.0,0.0,0.0,0.1836669663818267,0.0217471637105326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0
1206,2023-10-19,0.0,0.0,0.0,0.0,0.0,1.1245322844783694,0.2060297679067604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0
1207,2023-10-19,0.0,0.0,0.0,0.0,0.0,-1.1517087565175994,0.3082602889476257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0
1208,2023-10-19,0.0,0.0,0.0,0.0,0.0,0.1359820896779661,0.0958152512147264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,0
1209,2023-10-19,0.0,0.0,0.0,0.0,0.0,0.8262489876023161,0.4703624326782085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0
1211,2023-10-19,0.0,0.0,0.0,0.0,0.0,0.1138598846881187,0.1975221427577152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0
1218,2023-10-21,0.0,0.0,0.0,0.0,0.0,0.7560433050157653,0.03231950606593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,1
1219,2023-10-21,0.0,0.0,0.0,0.0,0.0,-0.1445755013823431,0.0265769162690366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,1
1220,2023-10-21,0.0,0.0,0.0,0.0,0.0,-1.3211751579682185,0.0265769162690366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0,1
1221,2023-10-21,0.0,0.0,0.0,0.0,0.0,0.516974843258409,0.0683086520923263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0,1
1222,2023-10-21,0.0,0.0,0.0,0.0,0.0,-0.0467566550238827,0.0454996890867846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
1251,2023-10-26,0.0,0.0,0.0,0.0,0.0,0.1672310460244173,0.3516368804963613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,0
1253,2023-10-26,0.0,0.0,0.0,0.0,0.0,-1.1069084793269657,0.3011486910113862,0.0031155318736223,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0
1258,2023-10-27,0.0,0.0,0.0,0.0,0.0,-1.0203572031685015,0.0075066976665316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1,0
1287,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.1191357801067359,0.0251322508677009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0
1296,2023-11-03,0.0,0.0,0.0,0.0,0.0,1.1909797415126198,0.2123287801772503,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1,0
1297,2023-11-03,0.0,0.0,0.0,0.0,0.0,-1.069490775158638,0.0149165320125727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1,0
1298,2023-11-03,0.0,0.0,0.0,0.0,0.0,0.1847841981249424,0.0602013994019213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1,0
1299,2023-11-03,0.0,0.0,0.0,0.0,0.0,0.8746551995369044,0.0574733458429802,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0
1300,2023-11-03,0.0,0.0,0.0,0.0,0.0,0.2000528658121506,0.0010065807908815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1,0
1308,2023-11-05,0.0,0.0,0.0,0.0,0.0,0.1522060961546744,0.2206214036197666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0,1
1309,2023-11-05,0.0,0.0,0.0,0.0,0.0,-0.7864230781526057,0.1823236020992127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0,1
1310,2023-11-05,0.0,0.0,0.0,0.0,0.0,-1.902402477137934,0.4602816437767201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,1
1311,2023-11-05,0.0,0.0,0.0,0.0,0.0,-0.1858294679046546,0.443076816075321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,0,1
1312,2023-11-05,0.0,0.0,0.0,0.0,0.0,-0.6323583772973568,0.446790679911796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,1
1315,2023-11-06,0.0,0.0,0.0,0.0,1.0,0.0417496243656636,0.5641890334585996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0
1316,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0301677580291082,0.3754394138480463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
1317,2023-11-06,0.0,0.0,0.0,0.0,1.0,1.0540536486301595,0.5297992591766073,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0
1318,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.729700073950712,0.6707707544576482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0
1319,2023-11-06,0.0,0.0,0.0,0.0,1.0,-1.2297097441106943,0.6462898524622508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
1320,2023-11-07,0.0,0.0,0.0,0.0,1.0,1.1454485040538287,0.0996393776275717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0
1321,2023-11-07,0.0,0.0,0.0,0.0,1.0,0.1449682126549742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0
1322,2023-11-07,0.0,0.0,0.0,0.0,0.0,0.8204979882075016,0.0089963332467646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0
1323,2023-11-07,0.0,0.0,0.0,0.0,1.0,-1.1448652605588163,0.0505959679042712,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0
1325,2023-11-07,0.0,0.0,0.0,0.0,0.0,0.1128837925397114,0.0246498869635172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0
1332,2023-11-09,0.0,0.0,0.0,0.0,0.0,1.1302247581894151,0.136542062877686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0
1333,2023-11-09,0.0,0.0,0.0,0.0,0.0,0.1206157401582613,0.204973182154839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,0
1335,2023-11-09,0.0,0.0,0.0,0.0,0.0,0.1138181566030831,0.1163339892211075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0
1337,2023-11-09,0.0,0.0,0.0,0.0,0.0,-1.1534558087305269,0.0089963332467646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0
1373,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.1567138636930203,0.0020114002846415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0
1374,2023-11-16,0.0,0.0,0.0,0.0,0.0,1.1119320664269603,0.2102367771562611,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0
1375,2023-11-16,0.0,0.0,0.0,0.0,0.0,0.7583923739601789,0.2506939389431066,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0
1376,2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0534063515667292,0.2133719306805664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,0
1377,2023-11-16,0.0,0.0,0.0,0.0,0.0,-1.2174167457141198,0.1424683713481364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0
1379,2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0421876398130404,0.2388532267862235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0
1381,2023-11-17,0.0,0.0,0.0,0.0,0.0,-1.085930485035608,0.0030144646342876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1,0
1382,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.8627301616384884,0.0436352257795747,0.0020797410571947,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0
1384,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.17081721213645,0.03231950606593,0.0034601945848945,0.0,0.0,0.0,0.0,0.0,1.0,4,1,0
1386,2023-11-18,0.0,0.0,0.0,0.0,0.0,-0.2983308083277028,0.0,0.0010412351896505,0.0,0.0,1.0,0.0,0.0,0.0,5,0,1
1388,2023-11-18,0.0,0.0,0.0,0.0,0.0,-0.1894427161981948,0.0,0.0013877063631269,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
1416,2023-11-23,0.0,0.0,1.0,1.0,1.0,1.1661814314407293,0.0030144646342876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0
1417,2023-11-23,0.0,0.0,0.0,0.0,1.0,0.160049517472723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,0
1418,2023-11-23,0.0,0.0,1.0,1.0,0.0,-1.1229758875069138,0.0060131878671635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0
1419,2023-11-23,0.0,0.0,1.0,1.0,1.0,0.8406076362183792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0
1420,2023-11-23,0.0,0.0,1.0,1.0,1.0,-0.0605711806201944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0
1421,2023-11-23,0.0,0.0,1.0,1.0,1.0,0.1385460207587217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0
1422,2023-11-24,0.0,0.0,0.0,0.0,1.0,1.2006378568531615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1,0
1423,2023-11-24,0.0,0.0,0.0,0.0,1.0,0.1497009242338169,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1,0
